Sl,Station_Names,Year,Month,Max_Temp,Min_Temp,Rainfall,Relative_Humidity,Wind_Speed,Cloud_Coverage,Bright_Sunshine,Station_Number,X_COR,Y_COR,LATITUDE,LONGITUDE,ALT,Period,Flood?
20055,Tangail,2010,4,37.4,24.8,46,75,3.7,3.7,7.8,41909,491982.91,683166,24.15,89.55,10,2010.04,
20056,Tangail,2010,5,37.5,24.7,328,77,2.6,4.9,6.7,41909,491982.91,683166,24.15,89.55,10,2010.05,
20057,Tangail,2010,6,36.6,25.7,430,84,2.7,6.2,3.7,41909,491982.91,683166,24.15,89.55,10,2010.06,1
20058,Tangail,2010,7,35.6,26.4,126,82,2.4,5.3,5,41909,491982.91,683166,24.15,89.55,10,2010.07,
20059,Tangail,2010,8,35.6,26.5,207,84,2.2,5.7,4.9,41909,491982.91,683166,24.15,89.55,10,2010.08,
20060,Tangail,2010,9,34.9,25.9,157,85,1.9,5.2,4.5,41909,491982.91,683166,24.15,89.55,10,2010.09,
20061,Tangail,2010,10,36.4,24,319,84,1.7,3.3,6.3,41909,491982.91,683166,24.15,89.55,10,2010.1,1
20062,Tangail,2010,11,33.6,19.3,3,81,1.8,1.1,7.2,41909,491982.91,683166,24.15,89.55,10,2010.11,
20063,Tangail,2010,12,29.7,13,62,80,1.8,1.3,6.2,41909,491982.91,683166,24.15,89.55,10,2010.12,
20064,Tangail,2011,1,26.7,10.1,3,81,1.9,0.8,5,41909,491982.91,683166,24.15,89.55,10,2011.01,
20065,Tangail,2011,2,31.5,14.2,0,73,2.2,1,7.4,41909,491982.91,683166,24.15,89.55,10,2011.02,
20066,Tangail,2011,3,34.6,19.7,48,71,2.6,2.4,7.7,41909,491982.91,683166,24.15,89.55,10,2011.03,
20067,Tangail,2011,4,35.7,21.8,68,74,2.2,3,8.1,41909,491982.91,683166,24.15,89.55,10,2011.04,
20068,Tangail,2011,5,36.2,23.6,198,79,2.6,4.4,6.2,41909,491982.91,683166,24.15,89.55,10,2011.05,
20069,Tangail,2011,6,37.2,26,303,83,2.7,5.6,4.7,41909,491982.91,683166,24.15,89.55,10,2011.06,
20070,Tangail,2011,7,35.5,26.3,259,84,2.4,5.4,4.6,41909,491982.91,683166,24.15,89.55,10,2011.07,
20071,Tangail,2011,8,35,26.2,761,88,2.3,6.3,3.2,41909,491982.91,683166,24.15,89.55,10,2011.08,1
20072,Tangail,2011,9,36.6,26.1,150,84,2.4,4.8,6,41909,491982.91,683166,24.15,89.55,10,2011.09,
20073,Tangail,2011,10,35.1,24,49,81,2,2,7.8,41909,491982.91,683166,24.15,89.55,10,2011.1,
20074,Tangail,2011,11,32.1,17.5,0,80,1.8,0.7,6.8,41909,491982.91,683166,24.15,89.55,10,2011.11,
20075,Tangail,2011,12,31,13.5,0,84,1.8,2.3,4.7,41909,491982.91,683166,24.15,89.55,10,2011.12,
20076,Tangail,2012,1,27.6,12.2,10,80,1.9,2.4,5.4,41909,491982.91,683166,24.15,89.55,10,2012.01,
20077,Tangail,2012,2,32.6,13.2,0,70,2.2,0.6,7.9,41909,491982.91,683166,24.15,89.55,10,2012.02,
20078,Tangail,2012,3,37.8,19,2,65,2.6,0.6,8.3,41909,491982.91,683166,24.15,89.55,10,2012.03,
20079,Tangail,2012,4,37.6,22.8,106,74,2.7,3,7.6,41909,491982.91,683166,24.15,89.55,10,2012.04,
20080,Tangail,2012,5,36.7,24.7,171,76,2.5,3.4,7.7,41909,491982.91,683166,24.15,89.55,10,2012.05,
20081,Tangail,2012,6,37.4,26.2,246,83,3.3,5.7,3.7,41909,491982.91,683166,24.15,89.55,10,2012.06,
20082,Tangail,2012,7,34.6,26.3,241,85,2.9,6.4,4.5,41909,491982.91,683166,24.15,89.55,10,2012.07,
20083,Tangail,2012,8,35.5,26.4,204,84,2.5,6,5.3,41909,491982.91,683166,24.15,89.55,10,2012.08,
20084,Tangail,2012,9,37.4,26,319,85,2.2,5.4,4.2,41909,491982.91,683166,24.15,89.55,10,2012.09,
20085,Tangail,2012,10,34,23,75,80,1.8,2.5,7.1,41909,491982.91,683166,24.15,89.55,10,2012.1,
20086,Tangail,2012,11,31.8,17.4,94,80,1.9,2.2,6.8,41909,491982.91,683166,24.15,89.55,10,2012.11,
20087,Tangail,2012,12,27.6,12.9,1,86,1.9,1.6,3.7,41909,491982.91,683166,24.15,89.55,10,2012.12,
20088,Tangail,2013,1,27.8,9.9,0,79,1.9,0.5,5.1,41909,491982.91,683166,24.15,89.55,10,2013.01,
20089,Tangail,2013,2,32.2,14.2,13,73,2.4,1.3,7.2,41909,491982.91,683166,24.15,89.55,10,2013.02,
20090,Tangail,2013,3,36.1,19.5,3,68,2.2,1.4,7.8,41909,491982.91,683166,24.15,89.55,10,2013.03,
20091,Tangail,2013,4,37.5,22.9,60,68,2.4,3,6.4,41909,491982.91,683166,24.15,89.55,10,2013.04,
20092,Tangail,2013,5,36.8,24.1,293,82,2.7,5.9,3.7,41909,491982.91,683166,24.15,89.55,10,2013.05,
20093,Tangail,2013,6,37.2,26.3,213,80,2.1,4.9,4.9,41909,491982.91,683166,24.15,89.55,10,2013.06,
20094,Tangail,2013,7,35.1,26.4,106,82,2.5,5.7,4.8,41909,491982.91,683166,24.15,89.55,10,2013.07,
20095,Tangail,2013,8,36.2,26,238,85,2.3,6,3.8,41909,491982.91,683166,24.15,89.55,10,2013.08,
20096,Tangail,2013,9,36.1,25.8,126,83,1.9,5.3,4.6,41909,491982.91,683166,24.15,89.55,10,2013.09,
20097,Tangail,2013,10,35.4,23.3,128,84,1.7,4.3,4.8,41909,491982.91,683166,24.15,89.55,10,2013.1,
20098,Tangail,2013,11,33,16.1,0,77,1.3,0.6,8.4,41909,491982.91,683166,24.15,89.55,10,2013.11,
20099,Tangail,2013,12,30.3,13.3,2,82,1.7,0.8,4.7,41909,491982.91,683166,24.15,89.55,10,2013.12,
20100,Teknaf,1977,1,30.9,15.6,0,60,1.5,0.3,9.7,41998,734765.4,308914.1,20.87,92.26,4,1977.01,
20101,Teknaf,1977,2,31.4,16.3,0,60,1.6,0.5,9.7,41998,734765.4,308914.1,20.87,92.26,4,1977.02,
20102,Teknaf,1977,3,33.7,21,0,71,1.5,1.7,9.6,41998,734765.4,308914.1,20.87,92.26,4,1977.03,
20103,Teknaf,1977,4,32,21.7,425,77,1.7,3.8,8.2,41998,734765.4,308914.1,20.87,92.26,4,1977.04,1
20104,Teknaf,1977,5,33.5,23.4,356,75,2.7,5.4,6.3,41998,734765.4,308914.1,20.87,92.26,4,1977.05,
20105,Teknaf,1977,6,33,23.6,884,83,3.3,6.2,2.9,41998,734765.4,308914.1,20.87,92.26,4,1977.06,1
20106,Teknaf,1977,7,32,24.3,1088,86,4.4,7,3.2,41998,734765.4,308914.1,20.87,92.26,4,1977.07,1
20107,Teknaf,1977,8,31.3,23.8,1008,84,3.4,6.7,3.7,41998,734765.4,308914.1,20.87,92.26,4,1977.08,1
20108,Teknaf,1977,9,32.5,23.5,362,81,2.6,5.7,5.9,41998,734765.4,308914.1,20.87,92.26,4,1977.09,
20109,Teknaf,1977,10,32.5,22.6,72,77,1.8,3.9,7.4,41998,734765.4,308914.1,20.87,92.26,4,1977.1,
20110,Teknaf,1977,11,32.2,20.7,15,71,1.3,3.1,7.3,41998,734765.4,308914.1,20.87,92.26,4,1977.11,
20111,Teknaf,1977,12,30.5,16.5,0,62,1.9,1.7,9.1,41998,734765.4,308914.1,20.87,92.26,4,1977.12,
20112,Teknaf,1978,1,30,13.1,0,51,2.3,0.6,9.4,41998,734765.4,308914.1,20.87,92.26,4,1978.01,
20113,Teknaf,1978,2,31.1,16.2,0,50,2.9,1.2,9,41998,734765.4,308914.1,20.87,92.26,4,1978.02,
20114,Teknaf,1978,3,33.9,19.6,0,59,4.1,1.3,9.1,41998,734765.4,308914.1,20.87,92.26,4,1978.03,
20115,Teknaf,1978,4,34,22.4,28,69,1.7,2.3,9,41998,734765.4,308914.1,20.87,92.26,4,1978.04,
20116,Teknaf,1978,5,35.2,23.9,419,76,4,5.1,7.4,41998,734765.4,308914.1,20.87,92.26,4,1978.05,1
20117,Teknaf,1978,6,32.5,24.2,720,81,3.5,6.6,3.4,41998,734765.4,308914.1,20.87,92.26,4,1978.06,1
20118,Teknaf,1978,7,31,23.2,564,82,3.4,6.2,2.8,41998,734765.4,308914.1,20.87,92.26,4,1978.07,1
20119,Teknaf,1978,8,32.2,23.8,842,85,3.3,6.7,3.8,41998,734765.4,308914.1,20.87,92.26,4,1978.08,1
20120,Teknaf,1978,9,33.9,23.6,715,81,2.1,5.9,5.5,41998,734765.4,308914.1,20.87,92.26,4,1978.09,1
20121,Teknaf,1978,10,34.1,24.4,153,78,2.1,4.3,7.5,41998,734765.4,308914.1,20.87,92.26,4,1978.1,
20122,Teknaf,1978,11,32.3,21.2,0,68,1.8,1.5,7.9,41998,734765.4,308914.1,20.87,92.26,4,1978.11,
20123,Teknaf,1978,12,31.1,17.1,0,58,2.1,1.6,9,41998,734765.4,308914.1,20.87,92.26,4,1978.12,
20124,Teknaf,1979,1,31.7,14.9,0,58,2.7,1,9.4,41998,734765.4,308914.1,20.87,92.26,4,1979.01,
20125,Teknaf,1979,2,32.5,17,6,55,3.7,1.4,9.1,41998,734765.4,308914.1,20.87,92.26,4,1979.02,
20126,Teknaf,1979,3,35,20.2,0,65,3.4,1.9,9.8,41998,734765.4,308914.1,20.87,92.26,4,1979.03,
20127,Teknaf,1979,4,33.9,23.7,7,75,2.2,2.4,9.8,41998,734765.4,308914.1,20.87,92.26,4,1979.04,
20128,Teknaf,1979,5,34,26.4,28,74,2,4,8.2,41998,734765.4,308914.1,20.87,92.26,4,1979.05,
20129,Teknaf,1979,6,34.5,25.5,199,85,2.8,6.5,4.7,41998,734765.4,308914.1,20.87,92.26,4,1979.06,
20130,Teknaf,1979,7,32.2,25,202,86,3,6.1,4.4,41998,734765.4,308914.1,20.87,92.26,4,1979.07,
20131,Teknaf,1979,8,32,24.5,459,89,1.9,6.8,4.3,41998,734765.4,308914.1,20.87,92.26,4,1979.08,1
20132,Teknaf,1979,9,33,24.9,137,86,1.4,5.7,5.9,41998,734765.4,308914.1,20.87,92.26,4,1979.09,
20133,Teknaf,1979,10,32.2,23.7,50,76,1,2.5,8.4,41998,734765.4,308914.1,20.87,92.26,4,1979.1,
20134,Teknaf,1979,11,34.2,21.9,0,69,0.8,2.1,8.4,41998,734765.4,308914.1,20.87,92.26,4,1979.11,
20135,Teknaf,1979,12,30,17.7,11,64,0.9,2.1,7.8,41998,734765.4,308914.1,20.87,92.26,4,1979.12,
20136,Teknaf,1980,1,29.2,15.4,0,55,2.4,0.4,9.2,41998,734765.4,308914.1,20.87,92.26,4,1980.01,
20137,Teknaf,1980,2,32,16.6,0,57,2.2,0.7,9.9,41998,734765.4,308914.1,20.87,92.26,4,1980.02,
20138,Teknaf,1980,3,34.5,21.1,5,67,2.1,1.9,9.2,41998,734765.4,308914.1,20.87,92.26,4,1980.03,
20139,Teknaf,1980,4,38,25.2,0,70,2.6,3.5,9.5,41998,734765.4,308914.1,20.87,92.26,4,1980.04,
20140,Teknaf,1980,5,34,24.9,99,75,1.8,4.2,7.6,41998,734765.4,308914.1,20.87,92.26,4,1980.05,
20141,Teknaf,1980,6,31.5,24.5,351,87,2.4,6.9,3.6,41998,734765.4,308914.1,20.87,92.26,4,1980.06,
20142,Teknaf,1980,7,31,24.4,296,88,2.3,6.8,2.8,41998,734765.4,308914.1,20.87,92.26,4,1980.07,
20143,Teknaf,1980,8,31.5,24.3,358,87,1.8,6.2,4.9,41998,734765.4,308914.1,20.87,92.26,4,1980.08,
20144,Teknaf,1980,9,32,24.6,75,84,1.1,5.5,5.9,41998,734765.4,308914.1,20.87,92.26,4,1980.09,
20145,Teknaf,1980,10,32.4,23.4,137,79,0.8,3.8,7.3,41998,734765.4,308914.1,20.87,92.26,4,1980.1,
20146,Teknaf,1980,11,32.4,20.8,0,68,0.6,1.9,9.3,41998,734765.4,308914.1,20.87,92.26,4,1980.11,
20147,Teknaf,1980,12,30,17.4,0,72,0.7,2.7,10,41998,734765.4,308914.1,20.87,92.26,4,1980.12,
20148,Teknaf,1981,1,29.5,16,15,74,1,1.5,10,41998,734765.4,308914.1,20.87,92.26,4,1981.01,
20149,Teknaf,1981,2,32.4,16.7,2,72,1.6,0.7,11,41998,734765.4,308914.1,20.87,92.26,4,1981.02,
20150,Teknaf,1981,3,32,20.1,23,65,1.4,2.6,10.2,41998,734765.4,308914.1,20.87,92.26,4,1981.03,
20151,Teknaf,1981,4,32,22.2,193,76,0.6,3.8,8,41998,734765.4,308914.1,20.87,92.26,4,1981.04,
20152,Teknaf,1981,5,33,24.5,259,77,0.8,5,8.5,41998,734765.4,308914.1,20.87,92.26,4,1981.05,
20153,Teknaf,1981,6,32.2,24.2,1127,85,1.5,6.6,4.8,41998,734765.4,308914.1,20.87,92.26,4,1981.06,1
20154,Teknaf,1981,7,30.9,24.4,1204,89,2.5,7.2,2.3,41998,734765.4,308914.1,20.87,92.26,4,1981.07,1
20155,Teknaf,1981,8,31.4,25.1,845,86,2.6,6.5,4.6,41998,734765.4,308914.1,20.87,92.26,4,1981.08,1
20156,Teknaf,1981,9,34,24.8,473,81,0.9,5.2,7.1,41998,734765.4,308914.1,20.87,92.26,4,1981.09,1
20157,Teknaf,1981,10,33,24,115,74,0.6,3.5,8.3,41998,734765.4,308914.1,20.87,92.26,4,1981.1,
20158,Teknaf,1981,11,32.4,21.2,81,70,0.6,4,7.2,41998,734765.4,308914.1,20.87,92.26,4,1981.11,
20159,Teknaf,1981,12,29.8,17.5,29,64,1,2.7,9.2,41998,734765.4,308914.1,20.87,92.26,4,1981.12,
20160,Teknaf,1982,1,30.2,15.6,0,56,0.8,0.4,10.7,41998,734765.4,308914.1,20.87,92.26,4,1982.01,
20161,Teknaf,1982,2,31.5,17.8,7,61,1.1,1.7,9.6,41998,734765.4,308914.1,20.87,92.26,4,1982.02,
20162,Teknaf,1982,3,34.5,20.4,4,60,1.6,0.8,10.7,41998,734765.4,308914.1,20.87,92.26,4,1982.03,
20163,Teknaf,1982,4,34.4,23.7,58,70,0.9,2.9,9.9,41998,734765.4,308914.1,20.87,92.26,4,1982.04,
20164,Teknaf,1982,5,38,26,23,71,1.4,3.1,10.3,41998,734765.4,308914.1,20.87,92.26,4,1982.05,
20165,Teknaf,1982,6,36,24.8,1353,84,1.4,6.5,2.8,41998,734765.4,308914.1,20.87,92.26,4,1982.06,1
20166,Teknaf,1982,7,32.4,25.2,1216,86,1.4,6.2,4.3,41998,734765.4,308914.1,20.87,92.26,4,1982.07,1
20167,Teknaf,1982,8,36,24.5,932,89,1.5,6.8,3.3,41998,734765.4,308914.1,20.87,92.26,4,1982.08,1
20168,Teknaf,1982,9,32,24.5,475,84,0.7,5.1,6.4,41998,734765.4,308914.1,20.87,92.26,4,1982.09,1
20169,Teknaf,1982,10,34,23.7,14,78,0.3,3,9.7,41998,734765.4,308914.1,20.87,92.26,4,1982.1,
20170,Teknaf,1982,11,33,20.1,48,64,0.5,1.5,9.9,41998,734765.4,308914.1,20.87,92.26,4,1982.11,
20171,Teknaf,1982,12,28.8,15.8,0,61,0.8,0.3,10.3,41998,734765.4,308914.1,20.87,92.26,4,1982.12,
20172,Teknaf,1983,1,29.8,14.8,10,58,1.3,1.2,10,41998,734765.4,308914.1,20.87,92.26,4,1983.01,
20173,Teknaf,1983,2,31.2,18.1,8,69,0.8,2.4,8.3,41998,734765.4,308914.1,20.87,92.26,4,1983.02,
20174,Teknaf,1983,3,32.8,21.5,46,79,0.8,2.1,8.9,41998,734765.4,308914.1,20.87,92.26,4,1983.03,
20175,Teknaf,1983,4,37.8,23.8,25,75,1.1,2.5,10.7,41998,734765.4,308914.1,20.87,92.26,4,1983.04,
20176,Teknaf,1983,5,33.2,25,169,79,0.5,4.2,8.3,41998,734765.4,308914.1,20.87,92.26,4,1983.05,
20177,Teknaf,1983,6,32.3,25.1,730,87,0.8,6.6,3.4,41998,734765.4,308914.1,20.87,92.26,4,1983.06,1
20178,Teknaf,1983,7,30.4,25.1,1014,87,1.5,6.3,3.7,41998,734765.4,308914.1,20.87,92.26,4,1983.07,1
20179,Teknaf,1983,8,32.8,24.5,817,87,1.7,6,4.1,41998,734765.4,308914.1,20.87,92.26,4,1983.08,1
20180,Teknaf,1983,9,33.5,24.6,532,84,1,4.4,6,41998,734765.4,308914.1,20.87,92.26,4,1983.09,1
20181,Teknaf,1983,10,33.5,24.2,290,79,1.3,3.8,7.4,41998,734765.4,308914.1,20.87,92.26,4,1983.1,
20182,Teknaf,1983,11,33,22.4,208,76,0.7,2.1,6.8,41998,734765.4,308914.1,20.87,92.26,4,1983.11,
20183,Teknaf,1983,12,28.8,16.5,30,65,0.7,0.3,9,41998,734765.4,308914.1,20.87,92.26,4,1983.12,
20184,Teknaf,1984,1,27.9,15.2,8,62,0.7,1.8,9.2,41998,734765.4,308914.1,20.87,92.26,4,1984.01,
20185,Teknaf,1984,2,29.9,16.9,0,55,1,2.5,8.7,41998,734765.4,308914.1,20.87,92.26,4,1984.02,
20186,Teknaf,1984,3,31.6,18.9,0,72,1.4,1.1,10.4,41998,734765.4,308914.1,20.87,92.26,4,1984.03,
20187,Teknaf,1984,4,35.4,24.3,90,72,1.2,3.5,8.9,41998,734765.4,308914.1,20.87,92.26,4,1984.04,
20188,Teknaf,1984,5,33.6,25.4,198,76,1.6,4.5,8,41998,734765.4,308914.1,20.87,92.26,4,1984.05,
20189,Teknaf,1984,6,33.3,24.9,1517,87,1.4,6.8,2.7,41998,734765.4,308914.1,20.87,92.26,4,1984.06,1
20190,Teknaf,1984,7,32.7,24.7,971,86,0.9,6.3,3.1,41998,734765.4,308914.1,20.87,92.26,4,1984.07,1
20191,Teknaf,1984,8,32.4,24.6,973,88,1.2,6.8,3.3,41998,734765.4,308914.1,20.87,92.26,4,1984.08,1
20192,Teknaf,1984,9,33.7,24.8,240,81,0.8,5.4,7.2,41998,734765.4,308914.1,20.87,92.26,4,1984.09,
20193,Teknaf,1984,10,33.3,24.3,109,79,0.8,5.1,6.5,41998,734765.4,308914.1,20.87,92.26,4,1984.1,
20194,Teknaf,1984,11,32.5,19.5,0,67,1.4,2.6,9.6,41998,734765.4,308914.1,20.87,92.26,4,1984.11,
20195,Teknaf,1984,12,30.9,16.8,0,60,0.8,2.7,7.5,41998,734765.4,308914.1,20.87,92.26,4,1984.12,
20196,Teknaf,1985,1,30,15.2,8,56,1,1.9,8.5,41998,734765.4,308914.1,20.87,92.26,4,1985.01,
20197,Teknaf,1985,2,31.1,16.6,4,54,1.9,1.2,9.4,41998,734765.4,308914.1,20.87,92.26,4,1985.02,
20198,Teknaf,1985,3,33.2,21.5,11,74,1.7,2.7,9.2,41998,734765.4,308914.1,20.87,92.26,4,1985.03,
20199,Teknaf,1985,4,34.6,25.2,25,73,2.1,3.7,8.7,41998,734765.4,308914.1,20.87,92.26,4,1985.04,
20200,Teknaf,1985,5,34,24.7,325,77,1.2,4.8,4.8,41998,734765.4,308914.1,20.87,92.26,4,1985.05,
20201,Teknaf,1985,6,33.6,25.1,803,87,0.7,6.7,2.6,41998,734765.4,308914.1,20.87,92.26,4,1985.06,1
20202,Teknaf,1985,7,31.9,24.1,983,87,1.1,6.7,3,41998,734765.4,308914.1,20.87,92.26,4,1985.07,1
20203,Teknaf,1985,8,32.8,24.7,1093,88,1.2,7.1,3.4,41998,734765.4,308914.1,20.87,92.26,4,1985.08,1
20204,Teknaf,1985,9,32.8,24.6,351,83,0.6,5.5,5.5,41998,734765.4,308914.1,20.87,92.26,4,1985.09,
20205,Teknaf,1985,10,34.2,23.8,137,75,0.8,3.5,8,41998,734765.4,308914.1,20.87,92.26,4,1985.1,
20206,Teknaf,1985,11,32.8,19.4,268,66,0.5,3.5,7.6,41998,734765.4,308914.1,20.87,92.26,4,1985.11,
20207,Teknaf,1985,12,29.5,17.4,0,68,0.5,0.9,9,41998,734765.4,308914.1,20.87,92.26,4,1985.12,
20208,Teknaf,1986,1,30.2,15.4,0,62,0.7,1.4,9.4,41998,734765.4,308914.1,20.87,92.26,4,1986.01,
20209,Teknaf,1986,2,32,17.6,0,57,1.6,1.8,9,41998,734765.4,308914.1,20.87,92.26,4,1986.02,
20210,Teknaf,1986,3,34.2,20.1,0,67,1.7,1.3,9.1,41998,734765.4,308914.1,20.87,92.26,4,1986.03,
20211,Teknaf,1986,4,33.8,24.5,49,71,1.5,3.4,9,41998,734765.4,308914.1,20.87,92.26,4,1986.04,
20212,Teknaf,1986,5,34.6,24.9,70,71,1.1,4.4,7.4,41998,734765.4,308914.1,20.87,92.26,4,1986.05,
20213,Teknaf,1986,6,34,25.4,1371,84,0.9,6.6,3.4,41998,734765.4,308914.1,20.87,92.26,4,1986.06,1
20214,Teknaf,1986,7,32.1,24.9,896,88,1.1,6.5,2.8,41998,734765.4,308914.1,20.87,92.26,4,1986.07,1
20215,Teknaf,1986,8,33.8,25.1,670,86,1.1,6.4,3.8,41998,734765.4,308914.1,20.87,92.26,4,1986.08,1
20216,Teknaf,1986,9,32.5,24.5,284,83,0.7,6.3,4.6,41998,734765.4,308914.1,20.87,92.26,4,1986.09,
20217,Teknaf,1986,10,33.6,23.2,268,80,0.6,3.6,7.6,41998,734765.4,308914.1,20.87,92.26,4,1986.1,
20218,Teknaf,1986,11,33.3,20.1,169,72,0.6,2.9,8.5,41998,734765.4,308914.1,20.87,92.26,4,1986.11,
20219,Teknaf,1986,12,30.6,17.2,0,66,0.5,1.4,9.4,41998,734765.4,308914.1,20.87,92.26,4,1986.12,
20220,Teknaf,1987,1,31.1,15.3,0,64,0.9,1.1,9.3,41998,734765.4,308914.1,20.87,92.26,4,1987.01,
20221,Teknaf,1987,2,33.2,17.1,27,64,0.9,1.3,9.1,41998,734765.4,308914.1,20.87,92.26,4,1987.02,
20222,Teknaf,1987,3,33.8,20.4,14,70,1.3,2.3,9,41998,734765.4,308914.1,20.87,92.26,4,1987.03,
20223,Teknaf,1987,4,35.6,24.6,78,75,1.2,3.4,7.9,41998,734765.4,308914.1,20.87,92.26,4,1987.04,
20224,Teknaf,1987,5,34.5,25.6,17,73,0.7,1.8,9.7,41998,734765.4,308914.1,20.87,92.26,4,1987.05,
20225,Teknaf,1987,6,34.2,25.9,504,85,1.3,5.7,3.7,41998,734765.4,308914.1,20.87,92.26,4,1987.06,1
20226,Teknaf,1987,7,31.7,25,1294,92,1.5,7.3,1.7,41998,734765.4,308914.1,20.87,92.26,4,1987.07,1
20227,Teknaf,1987,8,33,24.8,986,88,1.4,6.5,3.5,41998,734765.4,308914.1,20.87,92.26,4,1987.08,1
20228,Teknaf,1987,9,32.4,25,684,88,1.2,6.1,4.4,41998,734765.4,308914.1,20.87,92.26,4,1987.09,1
20229,Teknaf,1987,10,33.6,23.9,48,78,1.1,3.2,8.2,41998,734765.4,308914.1,20.87,92.26,4,1987.1,
20230,Teknaf,1987,11,34.3,22.8,133,76,1.2,3.3,6.4,41998,734765.4,308914.1,20.87,92.26,4,1987.11,
20231,Teknaf,1987,12,31,18,0,67,0.9,1.7,8.7,41998,734765.4,308914.1,20.87,92.26,4,1987.12,
20232,Teknaf,1988,1,30.2,15.9,0,64,0.9,0.5,9.5,41998,734765.4,308914.1,20.87,92.26,4,1988.01,
20233,Teknaf,1988,2,32.3,16.6,43,65,1.6,1.3,8.7,41998,734765.4,308914.1,20.87,92.26,4,1988.02,
20234,Teknaf,1988,3,33.3,21,0,69,2,2.1,9.4,41998,734765.4,308914.1,20.87,92.26,4,1988.03,
20235,Teknaf,1988,4,35,24.1,113,74,1.6,3.1,8.3,41998,734765.4,308914.1,20.87,92.26,4,1988.04,
20236,Teknaf,1988,5,35,24.9,208,76,1,4.7,7.7,41998,734765.4,308914.1,20.87,92.26,4,1988.05,
20237,Teknaf,1988,6,32.5,24.9,811,87,1.3,7.1,3.6,41998,734765.4,308914.1,20.87,92.26,4,1988.06,1
20238,Teknaf,1988,7,33,25.2,889,85,1.1,6.7,2.9,41998,734765.4,308914.1,20.87,92.26,4,1988.07,1
20239,Teknaf,1988,8,32.5,25.3,643,88,1.1,7,3.5,41998,734765.4,308914.1,20.87,92.26,4,1988.08,1
20240,Teknaf,1988,9,34.5,25.3,287,82,0.9,5.9,6.4,41998,734765.4,308914.1,20.87,92.26,4,1988.09,
20241,Teknaf,1988,10,33.9,21.2,188,78,1.3,4.4,6.7,41998,734765.4,308914.1,20.87,92.26,4,1988.1,
20242,Teknaf,1988,11,33,21.7,15,74,1.2,3.7,6.4,41998,734765.4,308914.1,20.87,92.26,4,1988.11,
20243,Teknaf,1988,12,31,18.4,73,71,0.7,1.5,8.8,41998,734765.4,308914.1,20.87,92.26,4,1988.12,
20244,Teknaf,1989,1,28.5,13.9,0,57,2.5,0.1,9.6,41998,734765.4,308914.1,20.87,92.26,4,1989.01,
20245,Teknaf,1989,2,29.8,16.9,0,68,1.7,1.1,9.5,41998,734765.4,308914.1,20.87,92.26,4,1989.02,
20246,Teknaf,1989,3,34,20,0,64,1.6,1.9,9.1,41998,734765.4,308914.1,20.87,92.26,4,1989.03,
20247,Teknaf,1989,4,33.5,24.2,132,73,1.4,3.9,8.9,41998,734765.4,308914.1,20.87,92.26,4,1989.04,
20248,Teknaf,1989,5,35.2,26.2,35,74,1.7,3.9,9.2,41998,734765.4,308914.1,20.87,92.26,4,1989.05,
20249,Teknaf,1989,6,33.8,25,927,86,1,6.7,4.1,41998,734765.4,308914.1,20.87,92.26,4,1989.06,1
20250,Teknaf,1989,7,33.5,25,962,86,1.8,6.3,4.2,41998,734765.4,308914.1,20.87,92.26,4,1989.07,1
20251,Teknaf,1989,8,32.5,24.5,829,89,1,6.4,3.9,41998,734765.4,308914.1,20.87,92.26,4,1989.08,1
20252,Teknaf,1989,9,32.5,24.8,673,88,0.8,6.1,4.8,41998,734765.4,308914.1,20.87,92.26,4,1989.09,1
20253,Teknaf,1989,10,33.5,24.2,437,89,0.8,4.6,7.5,41998,734765.4,308914.1,20.87,92.26,4,1989.1,
20254,Teknaf,1989,11,32.5,18.8,59,72,0.8,0.6,9.8,41998,734765.4,308914.1,20.87,92.26,4,1989.11,
20255,Teknaf,1989,12,30.5,15.8,0,70,0.7,0.7,9.5,41998,734765.4,308914.1,20.87,92.26,4,1989.12,
20256,Teknaf,1990,1,28.5,15.2,0,73,1,0.2,8.9,41998,734765.4,308914.1,20.87,92.26,4,1990.01,
20257,Teknaf,1990,2,33,17.5,4,74,1,1.2,7.4,41998,734765.4,308914.1,20.87,92.26,4,1990.02,
20258,Teknaf,1990,3,31,19,1,77,1.1,1.9,7.3,41998,734765.4,308914.1,20.87,92.26,4,1990.03,
20259,Teknaf,1990,4,32.5,23.2,72,78,0.9,3.4,8.4,41998,734765.4,308914.1,20.87,92.26,4,1990.04,
20260,Teknaf,1990,5,33.6,25.1,203,78,1,3.1,6.2,41998,734765.4,308914.1,20.87,92.26,4,1990.05,
20261,Teknaf,1990,6,33.2,25.3,1279,88,1.2,5.7,3.4,41998,734765.4,308914.1,20.87,92.26,4,1990.06,1
20262,Teknaf,1990,7,31,25.2,946,91,1.1,7.3,0.7,41998,734765.4,308914.1,20.87,92.26,4,1990.07,1
20263,Teknaf,1990,8,33,25.2,575,85,0.9,6.2,5,41998,734765.4,308914.1,20.87,92.26,4,1990.08,1
20264,Teknaf,1990,9,32.2,25.4,293,83,0.5,5.8,5.7,41998,734765.4,308914.1,20.87,92.26,4,1990.09,
20265,Teknaf,1990,10,32.8,24.1,107,79,0.9,4,7.8,41998,734765.4,308914.1,20.87,92.26,4,1990.1,
20266,Teknaf,1990,11,32,22.2,101,77,0.6,2.9,7.1,41998,734765.4,308914.1,20.87,92.26,4,1990.11,
